"principio_attivo","principio_attivo_confezione","atc","id","farmaco","farmaco_confezione",
"Colecalciferolo","25.000 UNITA'/2","5 ML - USO ORALE","A11CC05",42751026,"COLECALCIFEROLO EG",
"Colecalciferolo","25.000 UNITA'/2","5 ML - USO ORALE","A11CC05",36635047,"DIBASE",
"Colecalciferolo","25.000 UNITA'/2","5 ML - USO ORALE","A11CC05",42753020,"TREDIMIN",
"Colecalciferolo","25.000 UNITA'/2","5 ML - USO ORALE","A11CC05",37564046,"XARENEL",
"Deferoxamina","10 UNITA' 500 MG - USO PARENTERALE","V03AC01",20417022,"DESFERAL","10 FLAC. LIOF 500 MG + 10 FIALE 5 ML",
"Desloratadina","20 UNITA' 5 MG - USO ORALE","R06AX27",35201096,"AERIUS","""5 MG COMPRESSE RIVESTITE CON FILM"" 20 COMPRESSE",
"Desloratadina","20 UNITA' 5 MG - USO ORALE","R06AX27",35203090,"AZOMYR","""5 MG COMPRESSE RIVESTITE CON FILM"" 20 COMPRESSE",
"Desloratadina","20 UNITA' 5 MG - USO ORALE","R06AX27",41725033,"DASSELTA","""5 MG-COMPRESSE RIVESTITE CON FILM-USO ORALE BLISTER (OPA/AL/PVC-AL)"" 20 COMPRESSE",
"Desloratadina","20 UNITA' 5 MG - USO ORALE","R06AX27",42030041,"DESLORATADINA ACTAVIS","5 MG-COMPRESSA RIVESTITA CON FILM-USO ORALE-BLISTER (OPA/ALU/PVC/ALU)",
"Desloratadina","20 UNITA' 5 MG - USO ORALE","R06AX27",40733040,"DESLORATADINA EG","""5 MG COMPRESSE RIVESTITE CON FILM"" 20 COMPRESSE IN BLISTER PCTFE/PVC/AL",
"Desloratadina","20 UNITA' 5 MG - USO ORALE","R06AX27",40983025,"DESLORATADINA GERMED","""5 MG COMPRESSE RIVESTITE CON FILM"" 20 COMPRESSE IN BLISTER PCTFE/PVC/AL",
"Desloratadina","20 UNITA' 5 MG - USO ORALE","R06AX27",41081074,"DESLORATADINA MYLAN GENERICS","""5 MG COMPRESSE RIVESTITE CON FILM"" 20 COMPRESSE IN BLISTER AL/PVC/ACLAR",
"Desloratadina","20 UNITA' 5 MG - USO ORALE","R06AX27",40722098,"DESLORATADINA SANDOZ","""5 MG COMPRESSE RIVESTITE CON FILM"" 20 COMPRESSE IN BLISTER OPA/ALU/PVC/ALU",
"Desloratadina","20 UNITA' 5 MG - USO ORALE","R06AX27",41621044,"DESLORATADINA TEVA","""5 MG-COMPRESSA RIVESTITA CON FILM-USO ORALE-BLISTER (OPA/ALU/PVC)"" 20 COMPRESSE",
"Desloratadina","20 UNITA' 5 MG - USO ORALE","R06AX27",40872044,"DESLORATADINA ZENTIVA","""5 MG COMPRESSE RIVESTITE CON FILM"" 20 COMPRESSE IN BLISTER PCTFE/PVC/AL",
"Desloratadina","20 UNITA' 5 MG - USO ORALE","R06AX27",40855037,"EFESTAD","""5 MG COMPRESSE RIVESTITE CON FILM"" 20 COMPRESSE IN BLISTER PCTFE/PVC/AL",
"Diclofenac","20 UNITA' 100 MG - USO ORALE","M01AB05",28943025,"DEALGIC","""100 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 20 CAPSULE A RILASCIO PROLUNGATO",
"Diclofenac","20 UNITA' 100 MG - USO ORALE","M01AB05",28534028,"DEFLAMAT","""100 MG CAPSULE RIGIDE"" 20 CAPSULE (RETARD)",
"Diclofenac","20 UNITA' 100 MG - USO ORALE","M01AB05",32243014,"DICLOFAN","""100 MG COMPRESSE A RILASCIO PROLUNGATO"" 20 COMPRESSE",
"Diclofenac","20 UNITA' 100 MG - USO ORALE","M01AB05",24515088,"DICLOREUM","""RETARD"" 20 COMPRESSE 100 MG",
"Diclofenac","20 UNITA' 100 MG - USO ORALE","M01AB05",32141018,"FENADOL","""RETARD"" 20 COMPRESSE 100 MG",
"Diclofenac","20 UNITA' 100 MG - USO ORALE","M01AB05",33803014,"FENDER","""100 MG COMPRESSE A RILASCIO PROLUNGATO"" 20 COMPRESSE A RILASCIO PROLUNGATO",
"Diclofenac","20 UNITA' 150 MG - USO ORALE","M01AB05",24515114,"DICLOREUM","""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 20 CAPSULE",
"Diclofenac","20 UNITA' 75 MG - USO ORALE","M01AB05",28943013,"DEALGIC","""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 20 CAPSULE",
"Diclofenac","20 UNITA' 75 MG - USO ORALE","M01AB05",28534016,"DEFLAMAT","""75 MG CAPSULE RIGIDE"" 20 CAPSULE (RETARD)",
"Diclofenac","21 UNITA' 100 MG - USO ORALE","M01AB05",29456050,"DICLOFENAC","""100 MG COMPRESSE A RILASCIO PROLUNGATO"" 21 COMPRESSE A RILASCIO PROLUNGATO",
"Diclofenac","21 UNITA' 100 MG - USO ORALE","M01AB05",33727025,"DICLOFENAC","""100 MG COMPRESSE RILASCIO PROLUNGATO"" 21 COMPRESSE RILASCIO PROLUNGATO",
"Diclofenac","21 UNITA' 100 MG - USO ORALE","M01AB05",36053015,"DICLOFENAC HEXAL AG","""100 MG COMPRESSE A RILASCIO PROLUNGATO"" 21 COMPRESSE",
"Diclofenac","21 UNITA' 100 MG - USO ORALE","M01AB05",33062050,"DICLOFENAC MYLAN GENERICS","""100 MG COMPRESSE A RILASCIO PROLUNGATO"" 21 COMPRESSE",
"Diclofenac","21 UNITA' 100 MG - USO ORALE","M01AB05",25536020,"FLOGOFENAC","""RETARD"" 21 CAPSULE 100 MG",
"Diclofenac","21 UNITA' 100 MG - USO ORALE","M01AB05",23181035,"VOLTAREN","""100MG COMPRESSE A RILASCIO PROLUNGATO"" 21 COMPRESSE",
"Diclofenac","30 UNITA' 50 MG - USO ORALE","M01AB05",29456011,"DICLOFENAC","""50 MG COMPRESSE GASTRORESISTENTI"" 30 COMPRESSE GASTRORESISTENTI",
"Diclofenac","30 UNITA' 50 MG - USO ORALE","M01AB05",29457013,"DICLOFENAC","""50 MG COMPRESSE GASTRORESISTENTI"" 30 COMPRESSE GASTRORESTENTI",
"Diclofenac","30 UNITA' 50 MG - USO ORALE","M01AB05",32786028,"DICLOFENAC","30 COMPRESSE GASTRORESISTENTI 50 MG",
"Diclofenac","30 UNITA' 50 MG - USO ORALE","M01AB05",35832029,"DICLOFENAC ANGENERICO","""50 MG COMPRESSE GASTRORESISTENTI"" 30 COMPRESSE GASTRORESISTENTI",
"Diclofenac","30 UNITA' 50 MG - USO ORALE","M01AB05",24515049,"DICLOREUM","""50 MG COMPRESSE GASTRORESISTENTI"" 30 COMPRESSE GASTRORESTENTI",
"Diclofenac","30 UNITA' 50 MG - USO ORALE","M01AB05",23181011,"VOLTAREN","""50 MG COMPRESSE GASTRORESISTENTI"" 30 COMPRESSE",
"Diclofenac","30 UNITA' 50 MG - USO ORALE","M01AB05",28945020,"VOLTFAST","""50 MG COMPRESSE RIVESTITE"" 30 COMPRESSE",
"Diclofenac","30 UNITA' 50 MG - USO ORALE","M01AB05",28945032,"VOLTFAST","""50 MG GRANULATO PER SOSPENSIONE ORALE"" 30 BUSTINE",
"Diclofenac","30 UNITA' 75 MG - USO ORALE","M01AB05",33727013,"DICLOFENAC","""75 MG COMPRESSE RILASCIO PROLUNGATO"" 30 COMPRESSE RILASCIO PROLUNGATO",
"Diclofenac","30 UNITA' 75 MG - USO ORALE","M01AB05",23181074,"VOLTAREN","""75 MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE",
"Diclofenac","30 UNITA' 75 MG - USO ORALE","M01AB05",38531012,"VOLTAREN","""75 MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE",
"Diclofenac","5 UNITA' 75 MG - USO PARENTERALE","M01AB05",33771027,"ALGOSENAC","""75 MG/3 ML SOLUZIONE INIETTABILE"" 5 FIALE",
"Diclofenac","5 UNITA' 75 MG - USO PARENTERALE","M01AB05",28534030,"DEFLAMAT","5 FIALE 3 ML",
"Diclofenac","5 UNITA' 75 MG - USO PARENTERALE","M01AB05",29456035,"DICLOFENAC","""75 MG/3 ML SOLUZIONE INIETTABILE"" 5 FIALE",
"Diclofenac","5 UNITA' 75 MG - USO PARENTERALE","M01AB05",29457037,"DICLOFENAC","""75 MG/3 ML SOLUZIONE INIETTABILE"" 5 FIALE",
"Diclofenac","5 UNITA' 75 MG - USO PARENTERALE","M01AB05",32786042,"DICLOFENAC","5 FIALE 3 ML SOLUZ INIETT 75 MG",
"Diclofenac","5 UNITA' 75 MG - USO PARENTERALE","M01AB05",33411012,"DICLOFENAC","""75 MG/3 ML SOLUZIONE INIETTABILE"" 5 FIALE",
"Diclofenac","5 UNITA' 75 MG - USO PARENTERALE","M01AB05",35242015,"DICLOFENAC ALMUS","""75 MG/3 ML SOLUZIONE INIETTABILE"" 5 FIALE",
"Diclofenac","5 UNITA' 75 MG - USO PARENTERALE","M01AB05",35248018,"DICLOFENAC DOC","""75 MG SOLUZIONE INIETTABILE"" 5 FIALE DA 75 MG/3 ML",
"Diclofenac","5 UNITA' 75 MG - USO PARENTERALE","M01AB05",34665012,"DICLOFENAC GERMED","""75 MG/3 ML SOLUZIONE INIETTABILE"" 5 FIALE",
"Diclofenac","5 UNITA' 75 MG - USO PARENTERALE","M01AB05",32141032,"FENADOL","""75 MG/3 ML SOLUZIONE INIETTABILE"" 5 FIALE",
"Diclofenac","5 UNITA' 75 MG - USO PARENTERALE","M01AB05",23181047,"VOLTAREN","""75 MG/3ML SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE"" 5 FIALE",
"Diclofenac","6 UNITA' 75 MG - USO PARENTERALE","M01AB05",32243038,"DICLOFAN","""75 MG/3 ML SOLUZIONE INIETTABILE USO INTRAMUSCOLARE"" 6 FIALE",
"Diclofenac","6 UNITA' 75 MG - USO PARENTERALE","M01AB05",24515076,"DICLOREUM","6 FIALE 75 MG IM",
"Diltiazem","14 UNITA' 300 MG - USO ORALE","C08DB01",25271040,"ALTIAZEM","""300 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE",
"Diltiazem","14 UNITA' 300 MG - USO ORALE","C08DB01",25280052,"ANGIZEM","""300 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE RIGIDE A RILASCIO PROLUNGATO",
"Diltiazem","14 UNITA' 300 MG - USO ORALE","C08DB01",25275037,"DILADEL","""300 MG CAPSULE A RILASCIO PROLUNGATO"" 14 CAPSULE",
"Diltiazem","14 UNITA' 300 MG - USO ORALE","C08DB01",33581048,"DILTIAZEM","""300 MG COMPRESSE A RILASCIO PROLUNGATO"" 14 COMPRESSE A RILASCIO PROLUNGATO",
"Diltiazem","14 UNITA' 300 MG - USO ORALE","C08DB01",33682030,"DILTIAZEM","""300 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE RIGIDE A RILASCIO PROLUNGATO",
"Diltiazem","14 UNITA' 300 MG - USO ORALE","C08DB01",26675049,"DILTIAZEM MYLAN GENERICS ITALIA","""300 MG COMPRESSE A RILASCIO PROLUNGATO"" 14 COMPRESSE A RILASCIO PROLUNGATO",
"Diltiazem","14 UNITA' 300 MG - USO ORALE","C08DB01",25277070,"DILZENE","""300 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE RIGIDE",
"Diltiazem","14 UNITA' 300 MG - USO ORALE","C08DB01",25278060,"TILDIEM","""300 MG CAPSULE A RILASCIO PROLUNGATO"" BLISTER 14 CAPSULE A RILASCIO PROLUNGATO",
"Diltiazem","24 UNITA' 120 MG - USO ORALE","C08DB01",25271038,"ALTIAZEM","""120 MG COMPRESSE A RILASCIO MODIFICATO"" 24 COMPRESSE",
"Diltiazem","24 UNITA' 120 MG - USO ORALE","C08DB01",25280049,"ANGIZEM","""120 MG COMPRESSE A RILASCIO MODIFICATO"" 24 COMPRESSE A RILASCIO MODIFICATO",
"Diltiazem","24 UNITA' 120 MG - USO ORALE","C08DB01",25275025,"DILADEL","""120 MG COMPRESSE A RILASCIO PROLUNGATO"" 24 COMPRESSE",
"Diltiazem","24 UNITA' 120 MG - USO ORALE","C08DB01",33581024,"DILTIAZEM","""120 MG COMPRESSE A RILASCIO PROLUNGATO"" 24 COMPRESSE A RILASCIO PROLUNGATO",
"Diltiazem","24 UNITA' 120 MG - USO ORALE","C08DB01",33682028,"DILTIAZEM","""120 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 24 CAPSULE RIGIDE A RILASCIO PROLUNGATO",
"Diltiazem","24 UNITA' 120 MG - USO ORALE","C08DB01",26675025,"DILTIAZEM MYLAN GENERICS","""120 MG COMPRESSE A RILASCIO PROLUNGATO"" 24 COMPRESSE",
"Diltiazem","24 UNITA' 120 MG - USO ORALE","C08DB01",25277068,"DILZENE","""120 MG COMPRESSE A RILASCIO PROLUNGATO"" 24 COMPRESSE A RILASCIO PROLUNGATO",
"Diltiazem","24 UNITA' 120 MG - USO ORALE","C08DB01",25278058,"TILDIEM","""120 MG COMPRESSE A RILASCIO PROLUNGATO"" BLISTER 24 COMPRESSE A RILASCIO PROLUNGATO",
"Diltiazem","28 UNITA' 120 MG - USO ORALE","C08DB01",32808014,"DILTIAZEM","""120 MG CAPSULE RIGIDE A RILASCIO MODIFICATO"" 28 CAPSULE RIGIDE A RILASCIO MODIFICATO",
"Diltiazem","28 UNITA' 120 MG - USO ORALE","C08DB01",33175023,"DILTIAZEM","""120 MG CAPSULE RILASCIO MODIFICATO"" 28 CAPSULE",
"Diltiazem","28 UNITA' 180 MG - USO ORALE","C08DB01",32808026,"DILTIAZEM","""180 MG CAPSULE RIGIDE A RILASCIO MODIFICATO"" 28 CAPSULE RIGIDE A RILASCIO MODIFICATO",
"Diltiazem","28 UNITA' 180 MG - USO ORALE","C08DB01",28258097,"DILTIAZEM PENSA","""180 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 28 CAPSULE",
"Diltiazem","36 UNITA' 200 MG - USO ORALE","C08DB01",25280064,"ANGIZEM","""200 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 36 CAPSULE",
"Diltiazem","36 UNITA' 200 MG - USO ORALE","C08DB01",25275049,"DILADEL","""200 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 36 CAPSULE",
"Diltiazem","36 UNITA' 200 MG - USO ORALE","C08DB01",42274062,"DILTIAZEM SANDOZ BV","""200 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 36 CAPSULE IN BLISTER PVC/PVDC/AL",
"Diltiazem","36 UNITA' 200 MG - USO ORALE","C08DB01",25278072,"TILDIEM","""200 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" BLISTER 36 CAPSULE",
"Diltiazem","50 UNITA' 60 MG - USO ORALE","C08DB01",25271014,"ALTIAZEM","50 COMPRESSE 60 MG",
"Diltiazem","50 UNITA' 60 MG - USO ORALE","C08DB01",25280025,"ANGIZEM","""60 MG COMPRESSE A RILASCIO MODIFICATO"" 50 COMPRESSE A RILASCIO MODIFICATO",
"Diltiazem","50 UNITA' 60 MG - USO ORALE","C08DB01",25275013,"DILADEL","""60 MG COMPRESSE A RILASCIO MODIFICATO"" 50 COMPRESSE",
"Diltiazem","50 UNITA' 60 MG - USO ORALE","C08DB01",32808040,"DILTIAZEM","""60 MG COMPRESSE"" 50 COMPRESSE",
"Diltiazem","50 UNITA' 60 MG - USO ORALE","C08DB01",33175011,"DILTIAZEM","""60 MG COMPRESSE"" 50 COMPRESSE",
"Diltiazem","50 UNITA' 60 MG - USO ORALE","C08DB01",33581012,"DILTIAZEM","""60 MG COMPRESSE"" 50 COMPRESSE",
"Diltiazem","50 UNITA' 60 MG - USO ORALE","C08DB01",26675013,"DILTIAZEM MYLAN GENERICS","50 COMPRESSE 60 MG",
"Diltiazem","50 UNITA' 60 MG - USO ORALE","C08DB01",33652013,"DILTIAZEM SANDOZ GMBH","""60 MG COMPRESSE RIVESTITE CON FILM"" 50 COMPRESSE",
"Diltiazem","50 UNITA' 60 MG - USO ORALE","C08DB01",25277017,"DILZENE","""60 MG COMPRESSE A RILASCIO MODIFICATO"" 50 COMPRESSE",
"Diltiazem","50 UNITA' 60 MG - USO ORALE","C08DB01",25278019,"TILDIEM","""60 MG COMPRESSE A RILASCIO MODIFICATO"" BLISTER 50 COMPRESSE A RILASCIO MODIFICATO",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",33254020,"ARICEPT","""10 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",33254309,"ARICEPT","""10 MG COMPRESSE ORODISPERSIBILI"" 28 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",40394025,"DESTEZIL","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",41015126,"DONEPEZIL ACCORD","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",40783173,"DONEPEZIL ACTAVIS","""10 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",38768091,"DONEPEZIL ALMUS","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",39741020,"DONEPEZIL ALTER","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",41009085,"DONEPEZIL BLUEFISH","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",40721072,"DONEPEZIL DOC GENERICI","""10 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",40085045,"DONEPEZIL EG","""10 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",40867095,"DONEPEZIL GERMED","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC-PE-PVDC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",38605236,"DONEPEZIL MYLAN GENERICS","""10 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE IN BLISTER PVC/PVDC/AL (CONF.CALENDARIO)",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",40812024,"DONEPEZIL PENSA","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 CPR IN BLISTER PVC/PE/PVDC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",40812063,"DONEPEZIL PENSA","""10 MG COMPRESSE ORODISPERSIBILI"" 28 COMPRESSE IN BLISTER AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",40538187,"DONEPEZIL RANBAXY","""10 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE IN BLISTER PVC/PVDC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",39145192,"DONEPEZIL SANDOZ","""10 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",41385194,"DONEPEZIL SANDOZ GMBH","""10 MG FILM ORODISPERSIBILI 28 FILM"" IN BUSTINE PET/AL/PE",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",43017021,"DONEPEZIL TECNIGEN","""10MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVDC/PVC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",40386120,"DONEPEZIL TEVA","""10 MG COMPRESSEORODISPERSIBILI"" 28  COMPRESSE IN BLISTER OPA/ALU/PVC-AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",41733128,"DONEPEZIL TEVA","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",40159182,"DONEPEZIL ZENTIVA","""10 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",41791068,"LIZIDRA","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",33255023,"MEMAC","""10 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",33255112,"MEMAC","""10 MG COMPRESSEORODISPERSIBILI ""28  COMPRESSE IN BLISTER  PVC/PVDC/PE/PVDC/PVC/AL",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",40896159,"YASNAL","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/OPA/AL/PVC",
"Donepezil","28 UNITA' 10 MG - USO ORALE","N06DA02",41796121,"YASNORO","""10 MG COMPRESSE ORODISPERSIBILI"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/PET/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",33254018,"ARICEPT","""5 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",33254210,"ARICEPT","""5 MG COMPRESSE ORODISPERSIBILI"" 28 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",40394013,"DESTEZIL","""5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",41015025,"DONEPEZIL ACCORD","""5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",40783021,"DONEPEZIL ACTAVIS","""5 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",38768038,"DONEPEZIL ALMUS","""5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",39741018,"DONEPEZIL ALTER","""5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE	LABORATORI ALTER S.R.L.	19,00

Donepezil	28 UNITA' 10 MG - USO ORALE	N06DA02	39741020	DONEPEZIL ALTER	10MG COMPRESSE RIVESTITE CON FILM 28 COMPRESSE",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",41009022,"DONEPEZIL BLUEFISH","""5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",40721019,"DONEPEZIL DOC GENERICI","""5 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",40085019,"DONEPEZIL EG","""5 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",40867020,"DONEPEZIL GERMED","""5 MG COMPRESSE RIVESTITE CON FILM 28 COMPRESSE IN BLISTER PVC-PE-PVDC/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",38605109,"DONEPEZIL MYLAN GENERICS","""5 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE IN BLISTER PVC/PVDC/AL (CONF.CALENDARIO)",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",40812012,"DONEPEZIL PENSA","""5 MG COMPRESSE RIVESTITE CON FILM"" 28 CPR IN BLISTER PVC-PE-PVDC/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",40812036,"DONEPEZIL PENSA","""5 MG COMPRESSE ORODISPERSIBILI"" 28 COMPRESSE IN BLISTER AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",40538136,"DONEPEZIL RANBAXY","""5 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE IN BLISTER PVC/PVDC/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",39145040,"DONEPEZIL SANDOZ","""5 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",41385055,"DONEPEZIL SANDOZ GMBH","""5 MG FILM ORODISPERSIBILI"" 28 FILM IN BUSTINE PET/AL/PE",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",43017019,"DONEPEZIL TECNIGEN","""5MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVDC/PVC/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",40386031,"DONEPEZIL TEVA","""5 MG COMPRESSEORODISPERSIBILI"" 28  COMPRESSE IN BLISTER OPA/ALU/PVC-AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",41733027,"DONEPEZIL TEVA","""5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",40159042,"DONEPEZIL ZENTIVA","""5 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE IN BLISTER PVCAL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",41791017,"LIZIDRA","""5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",33255011,"MEMAC","""5 MG COMPRESSE RIVESTITE CON FILM"" 28  COMPRESSE",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",33255047,"MEMAC","""5 MG COMPRESSEORODISPERSIBILI"" 28  COMPRESSE IN BLISTER  PVC/PVDC/PE/PVDC/PVC/AL",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",40896045,"YASNAL","""5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/OPA/AL/PVC",
"Donepezil","28 UNITA' 5 MG - USO ORALE","N06DA02",41796020,"YASNORO","""5 MG COMPRESSE ORODISPERSIBILI"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/PET/AL",
"Dorzolamide","5 ML 20 MG/ML - USO OFTALMICO SOLUZIONE","S01EC03",40609012,"DORZOLAMIDE ACTAVIS","""20 MG/ML COLLIRIO, SOLUZIONE"" 1 FLACONE DA 5 ML",
"Dorzolamide","5 ML 20 MG/ML - USO OFTALMICO SOLUZIONE","S01EC03",40984015,"DORZOLAMIDE BAUSCH & LOMB","""20 MG/ML COLLIRIO, SOLUZIONE"" 1 FLACONE IN LDPE DA 5ML",
